direction	region	gene_id	gene_name	acronym	geneProduct	chr	strand	start	end	A86_logFC	A86_FDR	A86_sig	A485_logFC	A485_FDR	A485_sig
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0478751	MtrunA17Chr6g0478751			medtr.A17.gnm5.MtrunA17Chr6	-	33371650	33372810	-0.693087138137445	0.999999979788073	NS	-2.43532998971423	0.00203190838265702	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0401241	MtrunA17Chr5g0401241			medtr.A17.gnm5.MtrunA17Chr5	-	5462445	5463078	-1.87778106279344	0.244667885678103	NS	-2.43352303960037	0.0330174488524621	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0033641	MtrunA17Chr4g0033641			medtr.A17.gnm5.MtrunA17Chr4	-	33556475	33559398	-0.391432168953754	0.999999979788073	NS	-2.43258577783215	0.0359125059441913	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0413411	MtrunA17Chr5g0413411			medtr.A17.gnm5.MtrunA17Chr5	+	14646156	14651692	-1.21489121747799	0.981431878989344	NS	-2.42993607777989	0.0240202751830057	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0244591	MtrunA17Chr7g0244591			medtr.A17.gnm5.MtrunA17Chr7	-	33808226	33811746	-0.873541480723995	0.999999979788073	NS	-2.42959532082587	0.0274665062952883	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0182981	MtrunA17Chr1g0182981			medtr.A17.gnm5.MtrunA17Chr1	+	33771288	33772263	-1.81445581083102	0.317812342988295	NS	-2.42800532036875	0.0427624893318114	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0200661	MtrunA17Chr1g0200661			medtr.A17.gnm5.MtrunA17Chr1	+	47186949	47189462	-0.602557154148124	0.999999979788073	NS	-2.42704788767071	0.00181878461989193	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0055311	MtrunA17Chr4g0055311			medtr.A17.gnm5.MtrunA17Chr4	+	48981798	48982843	-1.75011664795465	0.173613093848558	NS	-2.42590941658122	0.00679142361170421	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0409431	MtrunA17Chr5g0409431			medtr.A17.gnm5.MtrunA17Chr5	-	11205705	11207676	-0.42763042055449	0.999999979788073	NS	-2.42293398799741	0.00328164319106017	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0355791	MtrunA17Chr8g0355791			medtr.A17.gnm5.MtrunA17Chr8	-	17298641	17302055	-2.37394377287606	0.074841766472404	NS	-2.4228302477827	0.0298102039914053	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0087951	MtrunA17Chr3g0087951	MtNCR245	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr3	-	9490334	9491838	-0.726402544065949	0.999999979788073	NS	-2.42121163403936	0.00199206537066284	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0107821	MtrunA17Chr3g0107821			medtr.A17.gnm5.MtrunA17Chr3	-	31294969	31296780	-1.07725677669088	0.999999979788073	NS	-2.41895143376435	0.0097454678569612	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0467321	MtrunA17Chr6g0467321	MtMATE50	multidrug and toxic compound extrusion family	medtr.A17.gnm5.MtrunA17Chr6	-	16155854	16160983	-1.83693499782816	0.0585262906430789	NS	-2.41749539471008	0.00133053891932334	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0418311	MtrunA17Chr5g0418311			medtr.A17.gnm5.MtrunA17Chr5	-	18900005	18902819	-1.1654865692305	0.894068510092214	NS	-2.41661178222123	0.000951790214713554	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0103681	MtrunA17Chr3g0103681			medtr.A17.gnm5.MtrunA17Chr3	+	28004287	28008716	-1.25915404692747	0.920524995711458	NS	-2.41169557736209	0.0398167964831455	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0153281	MtrunA17Chr1g0153281	MtREM5.1	remorin 5.1	medtr.A17.gnm5.MtrunA17Chr1	-	5835027	5839850	-1.40472217498383	0.3192934618338	NS	-2.41102925773791	0.000566836786579451	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0109911	MtrunA17Chr3g0109911			medtr.A17.gnm5.MtrunA17Chr3	-	32692078	32693657	-1.94924367420153	0.199258888402548	NS	-2.41060104619456	0.0289053483334115	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0284371	MtrunA17Chr2g0284371			medtr.A17.gnm5.MtrunA17Chr2	-	5234805	5235530	-2.11071758341225	0.16384320337206	NS	-2.40986197478688	0.0348932365657364	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0044711	MtrunA17Chr4g0044711			medtr.A17.gnm5.MtrunA17Chr4	-	41535664	41537467	-1.51293480929706	0.600285062831021	NS	-2.40677151574758	0.0401589173818641	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0004881	MtrunA17Chr4g0004881	MtFPN3	ferroportin 3	medtr.A17.gnm5.MtrunA17Chr4	+	3843673	3848258	-1.5232525059266	0.42676816145763	NS	-2.40394712212102	0.0109452650402154	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0219951	MtrunA17Chr7g0219951			medtr.A17.gnm5.MtrunA17Chr7	-	5258023	5261783	-1.31307579885186	0.477593641748331	NS	-2.40042125788199	0.00035619443724406	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0259341	MtrunA17Chr7g0259341			medtr.A17.gnm5.MtrunA17Chr7	-	44368481	44373561	-0.47721924179332	0.999999979788073	NS	-2.39784988698248	0.0291898879713647	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0387371	MtrunA17Chr8g0387371			medtr.A17.gnm5.MtrunA17Chr8	-	45445945	45450941	-1.05782167342434	0.999999979788073	NS	-2.39777712263354	0.0056976224271804	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0436351	MtrunA17Chr5g0436351			medtr.A17.gnm5.MtrunA17Chr5	-	36216660	36218193	-1.35854429496401	0.712298989589064	NS	-2.39492760632494	0.014279282449324	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0340741	MtrunA17Chr8g0340741			medtr.A17.gnm5.MtrunA17Chr8	-	4470924	4475496	-0.437427253773329	0.999999979788073	NS	-2.38782549845678	0.00014046671651889	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0054371	MtrunA17Chr4g0054371	MtACS2	1-aminocyclopropane-1-carboxylate synthase (ethylene synthase)	medtr.A17.gnm5.MtrunA17Chr4	+	48137237	48139342	-1.95347046337561	0.181792912205632	NS	-2.38763023861345	0.0241052745009214	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0109831	MtrunA17Chr3g0109831			medtr.A17.gnm5.MtrunA17Chr3	+	32618336	32623400	-1.40825195306841	0.258614310492003	NS	-2.38492586528037	0.000448819417523109	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0431831	MtrunA17Chr5g0431831	MtNCR724	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr5	+	32629762	32630471	-0.998285565907554	0.999999979788073	NS	-2.38295506042603	0.0466607478879372	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0387981	MtrunA17Chr8g0387981			medtr.A17.gnm5.MtrunA17Chr8	-	45983283	45986725	-2.14213373734533	0.1122792178989	NS	-2.38117818255254	0.0235440741774992	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0476851	MtrunA17Chr6g0476851			medtr.A17.gnm5.MtrunA17Chr6	+	31622042	31623536	-0.684085038205364	0.999999979788073	NS	-2.3792870885816	0.0140424144924205	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0342211	MtrunA17Chr8g0342211			medtr.A17.gnm5.MtrunA17Chr8	+	5596395	5598624	-1.80101601777725	0.248814249973362	NS	-2.37892554689574	0.0240950621543522	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0114211	MtrunA17Chr3g0114211			medtr.A17.gnm5.MtrunA17Chr3	-	35764644	35769173	-0.652985200498968	0.999999979788073	NS	-2.37783699400661	0.0102776974065302	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0342201	MtrunA17Chr8g0342201			medtr.A17.gnm5.MtrunA17Chr8	+	5590624	5596393	-2.32412665716595	0.070729177366534	NS	-2.3753493581771	0.028045873384775	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0037331	MtrunA17Chr4g0037331			medtr.A17.gnm5.MtrunA17Chr4	-	35954464	35957122	-1.49235122967424	0.615432844543212	NS	-2.37510496424372	0.0471344442924722	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0131961	MtrunA17Chr3g0131961	MtSWEET11|MtSWEET13	sucrose transporter	medtr.A17.gnm5.MtrunA17Chr3	+	48767357	48772919	-1.55652488620222	0.466324224230314	NS	-2.3712496905212	0.0196208888893367	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0330061	MtrunA17Chr2g0330061			medtr.A17.gnm5.MtrunA17Chr2	-	48930229	48935916	-1.05952856280733	0.999999979788073	NS	-2.37114626197304	0.0139147456536879	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0278561	MtrunA17Chr2g0278561			medtr.A17.gnm5.MtrunA17Chr2	-	1244616	1248367	0.410516678769117	0.999999979788073	NS	-2.36953036092131	0.0159998428738675	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0279411	MtrunA17Chr2g0279411			medtr.A17.gnm5.MtrunA17Chr2	+	1863201	1863913	-1.83852330302746	0.219924028518714	NS	-2.36748935640646	0.0270533334227876	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0354771	MtrunA17Chr8g0354771			medtr.A17.gnm5.MtrunA17Chr8	+	16347587	16356405	-1.19917771413846	0.814496659552743	NS	-2.36663084835928	0.00150099931387425	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0419521	MtrunA17Chr5g0419521			medtr.A17.gnm5.MtrunA17Chr5	+	19838482	19843672	-0.735507022763794	0.999999979788073	NS	-2.36642361367915	0.000470240578665118	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0333051	MtrunA17Chr2g0333051			medtr.A17.gnm5.MtrunA17Chr2	+	50927529	50929022	-1.0985540137226	0.999999979788073	NS	-2.36511350805386	0.0107829195868014	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0475581	MtrunA17Chr6g0475581	MtNCR-new57	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr6	-	30043354	30044491	-0.886941097263849	0.999999979788073	NS	-2.35769226914693	0.0214259136324645	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0071601	MtrunA17Chr4g0071601			medtr.A17.gnm5.MtrunA17Chr4	-	60884210	60885063	-1.56753403630496	0.306409728880459	NS	-2.35705259070093	0.00849154162812242	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0174981	MtrunA17Chr1g0174981			medtr.A17.gnm5.MtrunA17Chr1	-	26298502	26299089	-1.61834000088684	0.395029290284894	NS	-2.3558149453029	0.0279192700761856	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0334011	MtrunA17Chr2g0334011			medtr.A17.gnm5.MtrunA17Chr2	+	51669403	51671647	-1.16501450579873	0.973723460677491	NS	-2.3547421537332	0.00582183443843304	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0246481	MtrunA17Chr7g0246481	MtPLD5	phospholipase D5	medtr.A17.gnm5.MtrunA17Chr7	+	35231213	35238175	-1.24112161703963	0.681699432148172	NS	-2.35151151478647	0.000738456927741454	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0210591	MtrunA17Chr1g0210591			medtr.A17.gnm5.MtrunA17Chr1	+	54334050	54337646	-0.700090597058134	0.999999979788073	NS	-2.34997040477963	0.00665978014296096	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0432701	MtrunA17Chr5g0432701			medtr.A17.gnm5.MtrunA17Chr5	-	33337405	33341452	-1.48631263630054	0.10805089635939	NS	-2.3499241332467	0.000103892634477563	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0480321	MtrunA17Chr6g0480321			medtr.A17.gnm5.MtrunA17Chr6	-	35122970	35127920	-1.91880415302831	0.152868093585318	NS	-2.34966942409221	0.0184591497236313	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0362171	MtrunA17Chr8g0362171			medtr.A17.gnm5.MtrunA17Chr8	-	26778759	26779422	-0.412077695509455	0.999999979788073	NS	-2.34832984328611	0.0350462367989796	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0432401	MtrunA17Chr5g0432401	MtPrx01|MtRIP1	RHIZOBIUM-INDUCED PEROXIDASE 1|peroxidase 29	medtr.A17.gnm5.MtrunA17Chr5	-	33090635	33093282	-2.30859421247805	0.0749314258711187	NS	-2.3434354542857	0.0312250309819386	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0271641	MtrunA17Chr7g0271641			medtr.A17.gnm5.MtrunA17Chr7	-	53015666	53017251	-1.23216064966495	0.910805021182479	NS	-2.34310234956233	0.0208962175733042	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0129561	MtrunA17Chr3g0129561			medtr.A17.gnm5.MtrunA17Chr3	-	47053733	47059031	-1.67259717219475	0.25685954445229	NS	-2.33941522216581	0.0125823581243052	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0310831	MtrunA17Chr2g0310831			medtr.A17.gnm5.MtrunA17Chr2	+	33836798	33839730	-1.18915795155434	0.94109557652955	NS	-2.33416873952372	0.00498411103665781	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0092071	MtrunA17Chr3g0092071			medtr.A17.gnm5.MtrunA17Chr3	+	13383059	13386024	-0.712783669221879	0.999999979788073	NS	-2.33373229860037	0.0214486036726455	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0413231	MtrunA17Chr5g0413231			medtr.A17.gnm5.MtrunA17Chr5	-	14488632	14492072	-0.801132886222567	0.999999979788073	NS	-2.33277632567451	0.0488343986829136	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0488461	MtrunA17Chr6g0488461			medtr.A17.gnm5.MtrunA17Chr6	+	42444569	42444932	-1.6654591395514	0.146669110301523	NS	-2.33227897364891	0.00309687586503352	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0122911	MtrunA17Chr3g0122911			medtr.A17.gnm5.MtrunA17Chr3	-	42246472	42252165	-0.460682364134749	0.999999979788073	NS	-2.32716972580304	0.0175942381043686	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0054171	MtrunA17Chr4g0054171			medtr.A17.gnm5.MtrunA17Chr4	-	47978106	47980540	-1.74739710719647	0.070159726671581	NS	-2.32507139633111	0.00109991418094146	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0179961	MtrunA17Chr1g0179961			medtr.A17.gnm5.MtrunA17Chr1	+	31178498	31180288	-2.36133374018521	0.0527888069803971	NS	-2.31746150209982	0.0273536410654953	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0345211	MtrunA17Chr8g0345211			medtr.A17.gnm5.MtrunA17Chr8	-	8256107	8260350	-2.11315023515382	0.0683681014113587	NS	-2.31025669797991	0.0132298178146448	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0265731	MtrunA17Chr7g0265731			medtr.A17.gnm5.MtrunA17Chr7	-	48875003	48876724	-1.17459457437417	0.786890326578798	NS	-2.30222653994036	0.000364405238243468	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0479001	MtrunA17Chr6g0479001			medtr.A17.gnm5.MtrunA17Chr6	+	33595548	33604279	-1.40925292849282	0.301024584459088	NS	-2.30098372202092	0.000818938279300278	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0431081	MtrunA17Chr5g0431081	MtNCR-new46	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr5	+	32082843	32083976	-0.963496996383804	0.999999979788073	NS	-2.29521950068537	0.0369148506508186	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0411441	MtrunA17Chr5g0411441			medtr.A17.gnm5.MtrunA17Chr5	-	12956223	12964974	-2.32004969726807	0.0908107521275469	NS	-2.2948758715882	0.0486338468591939	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0387881	MtrunA17Chr8g0387881			medtr.A17.gnm5.MtrunA17Chr8	+	45921456	45923804	-0.852455416179825	0.999999979788073	NS	-2.29470315333888	0.0180550082458899	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0188861	MtrunA17Chr1g0188861	MtLHL3	LONESOME HIGHWAY LIKE 3  (bHLH transcription factor)	medtr.A17.gnm5.MtrunA17Chr1	+	38547960	38552797	-1.21233170554447	0.891006240507365	NS	-2.2942763365393	0.0128593672416816	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0027471	MtrunA17Chr4g0027471			medtr.A17.gnm5.MtrunA17Chr4	-	28510101	28513678	-0.382848125828421	0.999999979788073	NS	-2.29008009680569	0.0311093941594844	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0021641	MtrunA17Chr4g0021641			medtr.A17.gnm5.MtrunA17Chr4	-	20181992	20187004	-0.987723245542062	0.999999979788073	NS	-2.28310153563827	0.0363479942642547	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0110811	MtrunA17Chr3g0110811			medtr.A17.gnm5.MtrunA17Chr3	-	33254946	33258686	-1.46812594692619	0.597322055923431	NS	-2.28117660321604	0.039050130660346	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0040411	MtrunA17Chr4g0040411			medtr.A17.gnm5.MtrunA17Chr4	-	38367491	38369269	-1.63947205661612	0.436210196447557	NS	-2.2790231806423	0.0326075270231157	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0256401	MtrunA17Chr7g0256401			medtr.A17.gnm5.MtrunA17Chr7	-	42258441	42259060	-0.724625247309032	0.999999979788073	NS	-2.27466057586992	0.0239296503855125	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0191081	MtrunA17Chr1g0191081			medtr.A17.gnm5.MtrunA17Chr1	+	40174167	40178190	-2.22246248026794	0.0706605590825032	NS	-2.2745450425968	0.0291884284878345	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0132401	MtrunA17Chr3g0132401			medtr.A17.gnm5.MtrunA17Chr3	+	49083783	49084681	-1.16304357016312	0.969105585562944	NS	-2.26978873779543	0.0120090705605665	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0252531	MtrunA17Chr7g0252531			medtr.A17.gnm5.MtrunA17Chr7	+	39434188	39436100	-1.2549982906298	0.90585733334163	NS	-2.26830247051739	0.0291254822930522	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0413241	MtrunA17Chr5g0413241			medtr.A17.gnm5.MtrunA17Chr5	+	14492219	14493743	-1.0804086958482	0.999999979788073	NS	-2.26633655740818	0.0462966173654465	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0243661	MtrunA17Chr7g0243661	MtNCR719	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr7	+	32888917	32892559	-0.959037627636941	0.999999979788073	NS	-2.2614629756447	0.0102756024157353	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0083241	MtrunA17Chr3g0083241			medtr.A17.gnm5.MtrunA17Chr3	-	4866614	4867679	-1.34706183838344	0.737057690853274	NS	-2.26104831111013	0.0210201505601091	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0209511	MtrunA17Chr1g0209511			medtr.A17.gnm5.MtrunA17Chr1	+	53416465	53420136	-0.819320600617555	0.999999979788073	NS	-2.26026918595002	0.0265794926987817	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0436491	MtrunA17Chr5g0436491			medtr.A17.gnm5.MtrunA17Chr5	-	36277698	36278225	-1.49776928158327	0.574175534689342	NS	-2.26005162607426	0.042714084674619	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0169891	MtrunA17Chr1g0169891			medtr.A17.gnm5.MtrunA17Chr1	+	18547484	18565709	-1.14949379404563	0.999999979788073	NS	-2.25805132496032	0.0360041079036794	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0083231	MtrunA17Chr3g0083231			medtr.A17.gnm5.MtrunA17Chr3	+	4866498	4868953	-1.54796160479917	0.350320008049388	NS	-2.25721944927653	0.00957036480747281	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0087961	MtrunA17Chr3g0087961			medtr.A17.gnm5.MtrunA17Chr3	+	9492091	9493679	-0.92858218895133	0.999999979788073	NS	-2.25429240417866	0.0385164787287324	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0476841	MtrunA17Chr6g0476841			medtr.A17.gnm5.MtrunA17Chr6	-	31621455	31623256	-0.833849359196363	0.999999979788073	NS	-2.25281075109901	0.0214071951044868	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0480451	MtrunA17Chr6g0480451			medtr.A17.gnm5.MtrunA17Chr6	-	35211707	35215997	-1.57711332178616	0.528667428684172	NS	-2.25229097842656	0.0449705668274705	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0387591	MtrunA17Chr8g0387591	MtRbohH	RESPIRATORY BURST OXIDASE HOMOLOG H	medtr.A17.gnm5.MtrunA17Chr8	+	45687314	45697870	-0.518493282164983	0.999999979788073	NS	-2.25049342123573	0.00665327804490297	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0116121	MtrunA17Chr3g0116121			medtr.A17.gnm5.MtrunA17Chr3	-	37379990	37383119	-1.30943235665513	0.736380865295929	NS	-2.24914394598423	0.0224594999258328	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0205631	MtrunA17Chr1g0205631			medtr.A17.gnm5.MtrunA17Chr1	-	50827561	50829321	-1.65160378519261	0.218316671856979	NS	-2.24638337339687	0.00987478093934017	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0415581	MtrunA17Chr5g0415581			medtr.A17.gnm5.MtrunA17Chr5	-	16375274	16378176	-0.929178220184999	0.999999979788073	NS	-2.23893923020212	0.0312744735267284	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0342161	MtrunA17Chr8g0342161			medtr.A17.gnm5.MtrunA17Chr8	+	5562925	5568599	-1.56852816501445	0.262866420141194	NS	-2.23741499855193	0.00577408600501749	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0133951	MtrunA17Chr3g0133951			medtr.A17.gnm5.MtrunA17Chr3	-	50291164	50295801	-0.858818143505894	0.999999979788073	NS	-2.23354058102486	0.00535060054496412	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0128631	MtrunA17Chr3g0128631			medtr.A17.gnm5.MtrunA17Chr3	+	46308299	46312992	-1.8692856291782	0.173613093848558	NS	-2.2334306252555	0.0234125068630991	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0482931	MtrunA17Chr6g0482931			medtr.A17.gnm5.MtrunA17Chr6	+	37491170	37496455	0.0965705717961903	0.999999979788073	NS	-2.23197034158314	0.0444386471224176	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0367721	MtrunA17Chr8g0367721	MtNCR736	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr8	+	31381661	31383713	-1.08187631909342	0.999999979788073	NS	-2.23172265278579	0.0488139406794281	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0067341	MtrunA17Chr4g0067341			medtr.A17.gnm5.MtrunA17Chr4	+	57813698	57815975	-1.92544005132067	0.172886720249331	NS	-2.22994189805603	0.0291751069631856	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0061061	MtrunA17Chr4g0061061			medtr.A17.gnm5.MtrunA17Chr4	+	53233470	53235786	-1.41843559083099	0.667360299016163	NS	-2.22926986963474	0.0310324399855373	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0437411	MtrunA17Chr5g0437411	MtPUB1|MtPUB45	Plant U-box protein 1	medtr.A17.gnm5.MtrunA17Chr5	+	37018001	37020467	-1.45373849035124	0.53464304662667	NS	-2.2278219665726	0.0188956894014694	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0226051	MtrunA17Chr7g0226051			medtr.A17.gnm5.MtrunA17Chr7	-	11156748	11162094	-0.644285777292893	0.999999979788073	NS	-2.22579594318149	0.0480372210121869	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0298531	MtrunA17Chr2g0298531			medtr.A17.gnm5.MtrunA17Chr2	+	16464653	16473205	-1.10641430984314	0.999999979788073	NS	-2.22555323377194	0.0122010556735931	DOWN
DOWN	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0100471	MtrunA17Chr3g0100471	MtCAML4	calmodulin-like 4	medtr.A17.gnm5.MtrunA17Chr3	-	25051256	25053670	-0.877371489497835	0.999999979788073	NS	-2.21960228919146	0.0160822236464098	DOWN
