gene_id	gene_name	acronym	geneProduct	chr	strand	start	end	A256_logFC	A256_FDR	A256_sig	A485_logFC	A485_FDR	A485_sig	A86_logFC	A86_FDR	A86_sig	A86256_logFC	A86256_FDR	A86256_sig	A86485_logFC	A86485_FDR	A86485_sig	dnf2_logFC	dnf2_FDR	dnf2_sig
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0164371	MtrunA17Chr1g0164371	MtCYP707A105	Cytochrome P450 monooxygenase	medtr.A17.gnm5.MtrunA17Chr1	+	14213248	14219835	-0.255816451355952	1	NS	-5.25065175694381	0.110782570002928	NS	-2.55113086248708	0.650545853286408	NS	-5.25065175694381	0.0958441739738756	NS	1.42450236198333	0.733531824310175	NS	1.6424401640887	0.344839755762968	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0164381	MtrunA17Chr1g0164381			medtr.A17.gnm5.MtrunA17Chr1	-	14224274	14228682	-0.605414469496234	1	NS	-0.534653264097924	1	NS	-0.480600597237704	0.999999979788073	NS	-0.775276541517615	1	NS	-0.618760183026287	1	NS	-0.22941653172439	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0164401	MtrunA17Chr1g0164401			medtr.A17.gnm5.MtrunA17Chr1	+	14252394	14256565	-1.41014267040334	0.0995517733411792	NS	-0.832515669298455	1	NS	-0.860896391160638	0.999999979788073	NS	-0.947973900603744	0.991601287590498	NS	0.281463849729869	1	NS	0.220400892899453	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0164411	MtrunA17Chr1g0164411			medtr.A17.gnm5.MtrunA17Chr1	-	14254436	14256081	-1.42580657493857	0.0729358716209173	NS	-0.637311272906363	1	NS	-0.840006563606566	0.999999979788073	NS	-0.866477099561099	1	NS	0.187804971861033	1	NS	0.101051301260371	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0164431	MtrunA17Chr1g0164431			medtr.A17.gnm5.MtrunA17Chr1	-	14259217	14260087	-3.7426698365042	0.000875073193941412	DOWN	-4.57645289058343	0.000310882392721669	DOWN	-1.49606743734742	0.502334826072031	NS	-4.04372415145832	0.00043200104268185	DOWN	-0.154772648919266	1	NS	-0.659663953226168	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0164441	MtrunA17Chr1g0164441			medtr.A17.gnm5.MtrunA17Chr1	-	14260948	14262859	-2.5991611116562	0.250627758091156	NS	-1.08502396563687	0.954429991954027	NS	-2.07670970260856	0.630465132463424	NS	-0.880924832586165	1	NS	0.824641622646141	1	NS	0.242007565122141	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0164461	MtrunA17Chr1g0164461	MtGT-2	trihelix transcription factor (GT) 2	medtr.A17.gnm5.MtrunA17Chr1	-	14263183	14264600	-5.84314624221912	5.3029908872093e-05	DOWN	-2.79179747693574	0.00388913888451117	DOWN	-2.34168271178584	0.0376782980656923	DOWN	-2.08402411633327	0.0341175953073297	DOWN	-0.579178467479639	1	NS	-0.764252206745486	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0164471	MtrunA17Chr1g0164471	MtNCR381	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr1	+	14271669	14272484	-0.0312300635262239	1	NS	-0.701633073243127	1	NS	0.179431348680432	0.999999979788073	NS	-0.524401419411368	1	NS	0.988863615618235	1	NS	-0.548065717159102	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0164481	MtrunA17Chr1g0164481			medtr.A17.gnm5.MtrunA17Chr1	+	14278388	14283151	-1.33817988818063	0.43752860417756	NS	-1.69509398774891	0.156753679185602	NS	-0.81699284631746	0.999999979788073	NS	-2.23722900630913	0.02854098084462	DOWN	-0.678113221781258	1	NS	-0.630567026141042	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0164491	MtrunA17Chr1g0164491			medtr.A17.gnm5.MtrunA17Chr1	-	14289021	14289956	-0.421521837553795	1	NS	-0.686029577439452	1	NS	0.386729231963245	0.999999979788073	NS	-0.540476042037675	1	NS	-1.29254265976077	0.659490182598571	NS	-1.22083098945063	0.578228185511061	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0164501	MtrunA17Chr1g0164501			medtr.A17.gnm5.MtrunA17Chr1	-	14307580	14310270	1.16423453006735	0.715691767975827	NS	-0.216179208490272	1	NS	1.31836127074172	0.865347470715294	NS	0.964637567912727	0.900062884309685	NS	0.830622276613438	1	NS	1.14183473009889	0.740729294870816	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0164511	MtrunA17Chr1g0164511			medtr.A17.gnm5.MtrunA17Chr1	-	14310272	14312088	-0.505383346416102	1	NS	-0.530391555091396	1	NS	-0.124525257409697	0.999999979788073	NS	-0.121224863139631	1	NS	-1.07542181846065	1	NS	-1.57505903087533	0.163884306497467	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0164521	MtrunA17Chr1g0164521			medtr.A17.gnm5.MtrunA17Chr1	-	14312090	14314129	0.414441891011385	1	NS	0.748760090718477	1	NS	0.0300350788879644	0.999999979788073	NS	0.143359295938505	1	NS	-0.114642378283536	1	NS	-0.209864149916762	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0164531	MtrunA17Chr1g0164531			medtr.A17.gnm5.MtrunA17Chr1	+	14313813	14314046	-0.0349830920588445	1	NS	-0.199241120024836	1	NS	0.176554837687708	0.999999979788073	NS	0.16874317742324	1	NS	-1.07238382256564	1	NS	-1.35618743931064	0.321563801047691	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0164541	MtrunA17Chr1g0164541			medtr.A17.gnm5.MtrunA17Chr1	-	14324263	14326797	0.378060237271455	1	NS	0.508915341572279	1	NS	0.4574583115332	0.999999979788073	NS	0.675916561874593	1	NS	0.179863631604794	1	NS	0.0404135513051456	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0164551	MtrunA17Chr1g0164551			medtr.A17.gnm5.MtrunA17Chr1	-	14326799	14333227	0.54963761907707	1	NS	0.682869635795115	1	NS	-0.154886967457462	0.999999979788073	NS	0.395054484733811	1	NS	-0.215151736801498	1	NS	-0.133166908934995	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0164561	MtrunA17Chr1g0164561			medtr.A17.gnm5.MtrunA17Chr1	-	14333669	14337501	-0.0903165483930983	1	NS	-0.0958692218550534	1	NS	-0.535169736087286	0.999999979788073	NS	0.00468944409425691	1	NS	-0.891176524627708	1	NS	0.03464092769085	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0164571	MtrunA17Chr1g0164571			medtr.A17.gnm5.MtrunA17Chr1	-	14337503	14338716	1.03136762535514	0.866314021400049	NS	1.37314366715038	0.402017651347186	NS	0.041893974298266	0.999999979788073	NS	0.532675351399486	1	NS	-0.906974790169325	1	NS	0.95603156110248	0.999854085337484	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0164581	MtrunA17Chr1g0164581			medtr.A17.gnm5.MtrunA17Chr1	+	14347912	14352566	1.32616449664721	0.566921494517704	NS	1.35962938429505	0.511375430465894	NS	0.410991802229388	0.999999979788073	NS	0.997689682399585	0.883961329464314	NS	-0.144946825877945	1	NS	0.373386375242697	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0164591	MtrunA17Chr1g0164591			medtr.A17.gnm5.MtrunA17Chr1	-	14353412	14358649	0.521724458911756	1	NS	0.431702505380598	1	NS	0.0979772808816777	0.999999979788073	NS	0.321066305763994	1	NS	-0.420375302335976	1	NS	0.0654050903223864	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0164611	MtrunA17Chr1g0164611			medtr.A17.gnm5.MtrunA17Chr1	-	14367091	14370424	0.932894883034679	1	NS	0.116847073003621	1	NS	0.537925150747981	0.999999979788073	NS	1.01615003681184	1	NS	0.11825243850066	1	NS	1.02348413415479	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0164621	MtrunA17Chr1g0164621			medtr.A17.gnm5.MtrunA17Chr1	-	14375163	14395070	-0.303916958663689	1	NS	-1.64716407182603	0.540897826740958	NS	-0.0802853978665668	0.999999979788073	NS	-1.33072519623243	0.710155522697379	NS	-0.0633426609187944	1	NS	1.29688086519249	0.586964835110637	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0164631	MtrunA17Chr1g0164631			medtr.A17.gnm5.MtrunA17Chr1	-	14395628	14398765	-3.98800928013355	0.0409215685679876	DOWN	-2.25404755031075	0.207503824131807	NS	-3.31966838555908	0.124094688287286	NS	-1.39351637893402	0.574067227411307	NS	-1.04793209091876	1	NS	0.729397293437727	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0164691	MtrunA17Chr1g0164691			medtr.A17.gnm5.MtrunA17Chr1	-	14440020	14441650	-3.59502902378456	0.0675553811480136	NS	-3.57160544422892	0.0662801149257606	NS	-2.85640313525498	0.224297623075088	NS	-6.43825888603471	0.0147819876218404	DOWN	1.55197184464895	0.431412976750462	NS	-1.05453850145768	0.948552382267642	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0164771	MtrunA17Chr1g0164771			medtr.A17.gnm5.MtrunA17Chr1	-	14521622	14525581	0.371690915939474	1	NS	0.246836316976792	1	NS	0.350738953142077	0.999999979788073	NS	0.196746156571675	1	NS	0.176856876362901	1	NS	0.216546792199358	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0164841	MtrunA17Chr1g0164841			medtr.A17.gnm5.MtrunA17Chr1	-	14573260	14586464	-0.417716297644977	1	NS	-0.661670552625489	1	NS	-0.361277760410622	0.999999979788073	NS	-0.525474260260014	1	NS	-0.134772253621066	1	NS	-0.227462863004541	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0164881	MtrunA17Chr1g0164881	MtTCP7	TEOSINTE BRANCHED1 (TB1), CYCLOIDEA (CYC), PROLIFERATING CELL FACTORS 1&2 (PCF1  & 2) family	medtr.A17.gnm5.MtrunA17Chr1	-	14607385	14610224	-1.45074410161393	0.14345840465785	NS	-1.17210663504736	0.497194632628924	NS	-1.17908013274881	0.831237967250685	NS	-1.21502817290978	0.398590760351989	NS	0.388318837062413	1	NS	0.573817743294065	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0164891	MtrunA17Chr1g0164891	MtPrx50	peroxidase	medtr.A17.gnm5.MtrunA17Chr1	+	14615427	14617843	1.89891556232626	0.181738273808993	NS	2.00552423129412	0.128530694001658	NS	0.614384935888109	0.999999979788073	NS	2.22273701225696	0.0614689533276547	NS	-0.291821765680676	1	NS	0.518117406831476	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0164921	MtrunA17Chr1g0164921			medtr.A17.gnm5.MtrunA17Chr1	-	14645405	14648831	-0.224566630328623	1	NS	-0.181326036908307	1	NS	0.0119752176463354	0.999999979788073	NS	-0.141114895560748	1	NS	-0.0199655476097966	1	NS	-0.657630669361195	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0164931	MtrunA17Chr1g0164931			medtr.A17.gnm5.MtrunA17Chr1	+	14658499	14671730	-1.32389196363377	0.214669428670235	NS	-1.07469077131198	0.680120860871505	NS	-1.09470305311861	0.999999979788073	NS	-1.07687422461883	0.651981191081325	NS	-0.103312104541892	1	NS	0.50941676336952	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0164941	MtrunA17Chr1g0164941			medtr.A17.gnm5.MtrunA17Chr1	+	14672430	14675480	0.438327061508633	1	NS	-0.805760714045837	1	NS	-0.0194766712940685	0.999999979788073	NS	-0.559424296842737	1	NS	-0.305603515900631	1	NS	-0.00246493964170291	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0164961	MtrunA17Chr1g0164961			medtr.A17.gnm5.MtrunA17Chr1	-	14681278	14684677	-0.471561748572096	1	NS	-0.215795813443449	1	NS	0.197559819441639	0.999999979788073	NS	-0.114173718763143	1	NS	0.292967924024824	1	NS	0.0590376868468839	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0164971	MtrunA17Chr1g0164971			medtr.A17.gnm5.MtrunA17Chr1	-	14684679	14692690	0.019308559376548	1	NS	-0.15896119098384	1	NS	-0.573319725558153	0.999999979788073	NS	-0.472611347176892	1	NS	-0.210687466552535	1	NS	0.0293093032056079	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0164981	MtrunA17Chr1g0164981			medtr.A17.gnm5.MtrunA17Chr1	-	14694269	14700127	-0.0869157982828105	1	NS	0.132081778384991	1	NS	-0.0916797953964329	0.999999979788073	NS	0.0988486232853603	1	NS	0.371794635426027	1	NS	0.41122750470584	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0165001	MtrunA17Chr1g0165001	MtCycJ18	Cyclin J type	medtr.A17.gnm5.MtrunA17Chr1	-	14718418	14722726	-0.683525558015598	1	NS	0.899773048743999	1	NS	-0.096271215102581	0.999999979788073	NS	0.802507395488848	1	NS	0.463451900551042	1	NS	-0.0797685686611548	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0165011	MtrunA17Chr1g0165011			medtr.A17.gnm5.MtrunA17Chr1	-	14725543	14730197	0.982407465622699	0.946599615650514	NS	0.856078691331378	1	NS	1.18277718143346	0.961941122470812	NS	0.897640686231555	1	NS	-0.151380959647099	1	NS	-1.11355094522902	0.726013744881834	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0165021	MtrunA17Chr1g0165021			medtr.A17.gnm5.MtrunA17Chr1	+	14726726	14729042	1.00192993822848	0.92280759457267	NS	0.905338983682428	1	NS	1.03629477032193	0.999999979788073	NS	0.694515347743457	1	NS	-0.0933035187894271	1	NS	-1.30062487414529	0.538756006198581	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0165031	MtrunA17Chr1g0165031			medtr.A17.gnm5.MtrunA17Chr1	-	14734481	14746040	-0.335025934551189	1	NS	-0.301498934769159	1	NS	-0.425621227621724	0.999999979788073	NS	-0.484835256505941	1	NS	-0.255633726048578	1	NS	0.00261876730042821	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0165051	MtrunA17Chr1g0165051			medtr.A17.gnm5.MtrunA17Chr1	+	14758067	14760699	0.410515221876207	1	NS	-0.373985085370452	1	NS	0.51966301756569	0.999999979788073	NS	0.0122826917606742	1	NS	-0.895954664075948	1	NS	-0.0318351029048587	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0165081	MtrunA17Chr1g0165081			medtr.A17.gnm5.MtrunA17Chr1	+	14764607	14768518	-0.294246882312894	1	NS	0.0260747067711375	1	NS	-0.41458212429951	0.999999979788073	NS	0.401246782922279	1	NS	0.274875567783707	1	NS	0.781794284574416	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0165111	MtrunA17Chr1g0165111			medtr.A17.gnm5.MtrunA17Chr1	+	14794156	14799057	-0.130141669460861	1	NS	-0.0803873823536586	1	NS	-0.222131344162426	0.999999979788073	NS	-0.074992292528054	1	NS	0.199365362724823	1	NS	0.159588722804462	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0165121	MtrunA17Chr1g0165121			medtr.A17.gnm5.MtrunA17Chr1	-	14794383	14795379	-0.212857835851839	1	NS	-0.0248727824189304	1	NS	-0.558330725979714	0.999999979788073	NS	-0.18837961124217	1	NS	0.06833445556551	1	NS	0.239074640268284	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0165131	MtrunA17Chr1g0165131			medtr.A17.gnm5.MtrunA17Chr1	+	14802063	14814369	-0.375266999582813	1	NS	-0.140478185350883	1	NS	-0.0548986542545122	0.999999979788073	NS	-0.213306725020338	1	NS	0.184129506314122	1	NS	-0.00449602785107063	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0165201	MtrunA17Chr1g0165201			medtr.A17.gnm5.MtrunA17Chr1	-	14867850	14870584	-2.85617168560133	0.000995426194374651	DOWN	-1.61318439268483	0.0995895473273045	NS	-2.0448033562767	0.0355234872663858	DOWN	-0.825369137529783	1	NS	0.545099080493491	1	NS	0.341851173923358	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0165341	MtrunA17Chr1g0165341			medtr.A17.gnm5.MtrunA17Chr1	+	14972270	14979636	0.184902648768486	1	NS	0.229921814153062	1	NS	0.223752503106532	0.999999979788073	NS	0.324891162115216	1	NS	0.0790254780153344	1	NS	0.181378588597197	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0165361	MtrunA17Chr1g0165361			medtr.A17.gnm5.MtrunA17Chr1	-	14987340	14993627	-0.13307624879694	1	NS	-0.185409962875149	1	NS	-0.157010154108608	0.999999979788073	NS	-0.0461977735046545	1	NS	-0.160699847393036	1	NS	-0.100290885144863	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0165381	MtrunA17Chr1g0165381	MtNCR391	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr1	+	15004489	15005365	-0.831237084344396	1	NS	-1.38336388121392	0.340042432667092	NS	-0.483412874875245	0.999999979788073	NS	-1.15987755036638	0.607757188218316	NS	0.229221277016176	1	NS	-0.813388868871205	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0165401	MtrunA17Chr1g0165401			medtr.A17.gnm5.MtrunA17Chr1	+	15010713	15011380	-0.986209660210505	1	NS	-1.56753984530805	0.631905037171245	NS	-0.738470441902205	0.999999979788073	NS	-1.5773373146799	0.59161590432215	NS	-0.273121226032386	1	NS	-1.00282772569051	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0165411	MtrunA17Chr1g0165411			medtr.A17.gnm5.MtrunA17Chr1	-	15011361	15016111	0.0896120361644322	1	NS	-0.612397225733018	1	NS	0.320760280820266	0.999999979788073	NS	-0.683569771087653	1	NS	2.33643141083318	0.0196878538443703	UP	1.01736124970375	0.92245970995054	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0165431	MtrunA17Chr1g0165431			medtr.A17.gnm5.MtrunA17Chr1	+	15031856	15040519	-0.284263197063133	1	NS	-0.252659794644551	1	NS	-0.136200049250518	0.999999979788073	NS	0.0467663893623059	1	NS	0.144646440917702	1	NS	-0.112570698879602	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0165441	MtrunA17Chr1g0165441			medtr.A17.gnm5.MtrunA17Chr1	+	15043090	15048127	-0.453669738663772	1	NS	-0.389742390732148	1	NS	-0.352417247707322	0.999999979788073	NS	-0.307441099431739	1	NS	-0.248415919201979	1	NS	-0.658461017769476	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0165451	MtrunA17Chr1g0165451			medtr.A17.gnm5.MtrunA17Chr1	+	15048584	15051125	0.00242523978409524	1	NS	-0.412057769049557	1	NS	0.265578065951226	0.999999979788073	NS	-0.129490790785268	1	NS	-0.0129511376227345	1	NS	0.0147361435934154	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0165461	MtrunA17Chr1g0165461			medtr.A17.gnm5.MtrunA17Chr1	-	15054824	15059910	-0.309050357374596	1	NS	-0.169075687545758	1	NS	-0.153792991844772	0.999999979788073	NS	-0.187512144314451	1	NS	0.00261402475660278	1	NS	-0.242184789642542	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0165471	MtrunA17Chr1g0165471			medtr.A17.gnm5.MtrunA17Chr1	+	15064366	15072320	0.122738571497558	1	NS	0.502665773991377	1	NS	-0.407465209246802	0.999999979788073	NS	-0.0214482059447055	1	NS	-0.128739488965943	1	NS	-1.00112628828026	0.928615914153544	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0165601	MtrunA17Chr1g0165601			medtr.A17.gnm5.MtrunA17Chr1	-	15115918	15121103	0.0944033052565729	1	NS	-0.23500879956492	1	NS	-0.213487755545582	0.999999979788073	NS	0.227915573525322	1	NS	-0.511149239717357	1	NS	-0.724359280228577	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0165611	MtrunA17Chr1g0165611			medtr.A17.gnm5.MtrunA17Chr1	+	15119308	15119935	-0.0943880636933973	1	NS	0.117764186224216	1	NS	-0.470258979630277	0.999999979788073	NS	-0.151586782693744	1	NS	-0.665790191249135	1	NS	-0.349490511755785	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0165631	MtrunA17Chr1g0165631			medtr.A17.gnm5.MtrunA17Chr1	-	15124135	15130165	0.658218144230192	1	NS	0.157210067214193	1	NS	0.586933427363656	0.999999979788073	NS	-0.247904055515153	1	NS	-0.134668178514433	1	NS	0.428583200263089	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0165641	MtrunA17Chr1g0165641			medtr.A17.gnm5.MtrunA17Chr1	+	15137061	15142109	-0.983820536659026	0.943938206217501	NS	-1.14257503218828	0.584914467325707	NS	-0.200716613371427	0.999999979788073	NS	-1.09880255534733	0.648339283625372	NS	0.661884029563973	1	NS	0.632420596767835	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0165651	MtrunA17Chr1g0165651			medtr.A17.gnm5.MtrunA17Chr1	-	15142439	15148770	0.0667539697186246	1	NS	1.51131795908974	0.500253662147592	NS	0.713641411441034	0.999999979788073	NS	0.570440407261866	1	NS	1.95928694148919	0.29261625375381	NS	2.78429744039638	0.0200558572153704	UP
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0165671	MtrunA17Chr1g0165671			medtr.A17.gnm5.MtrunA17Chr1	-	15172854	15176307	-0.877264640124641	1	NS	-0.0612690814527897	1	NS	-0.829328615660043	0.999999979788073	NS	-0.242856923737837	1	NS	1.47139582174347	0.224579342116323	NS	2.22482887019678	0.00152261194496662	UP
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0165771	MtrunA17Chr1g0165771			medtr.A17.gnm5.MtrunA17Chr1	+	15312612	15324444	0.462815191233447	1	NS	0.397003115399027	1	NS	-0.028992002316309	0.999999979788073	NS	0.168534873021699	1	NS	0.0263111742883083	1	NS	0.262246147824921	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0165781	MtrunA17Chr1g0165781			medtr.A17.gnm5.MtrunA17Chr1	-	15314748	15315251	0.657584980303468	1	NS	0.434984330063701	1	NS	-0.193329647993119	0.999999979788073	NS	0.0860804565385946	1	NS	-0.268722334037488	1	NS	0.294465153298524	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0165791	MtrunA17Chr1g0165791			medtr.A17.gnm5.MtrunA17Chr1	+	15327742	15331586	0.0833563601435244	1	NS	0.0217360594636336	1	NS	0.245168527941477	0.999999979788073	NS	0.212567348467872	1	NS	0.641981665233497	1	NS	-0.173512314666675	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0165801	MtrunA17Chr1g0165801			medtr.A17.gnm5.MtrunA17Chr1	-	15331248	15331391	0.0723623733639544	1	NS	0.431232469780893	1	NS	0.472333104409579	0.999999979788073	NS	0.381227974400678	1	NS	0.764702677345905	1	NS	0.376853865336548	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0165831	MtrunA17Chr1g0165831			medtr.A17.gnm5.MtrunA17Chr1	+	15360040	15361840	-2.98294542546923	0.110522941039262	NS	-3.3041646515468	0.0726052023468336	NS	-0.373655231099376	0.999999979788073	NS	-3.80692470995316	0.038214508101634	DOWN	-0.371803278838148	1	NS	-0.672830738005904	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0165841	MtrunA17Chr1g0165841			medtr.A17.gnm5.MtrunA17Chr1	-	15364676	15382793	0.781515781125282	1	NS	-0.105037370673825	1	NS	0.036635318861451	0.999999979788073	NS	0.648837613860769	1	NS	0.583571161402479	1	NS	0.940950893118116	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0166011	MtrunA17Chr1g0166011			medtr.A17.gnm5.MtrunA17Chr1	+	15454192	15456868	-0.550873663220291	1	NS	-0.551207917754009	1	NS	-0.0653985608413075	0.999999979788073	NS	-0.394460357260873	1	NS	-0.374026383420997	1	NS	0.38325243475974	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0166021	MtrunA17Chr1g0166021			medtr.A17.gnm5.MtrunA17Chr1	+	15467022	15470043	0.751087389990923	1	NS	0.608633984580337	1	NS	0.250373315063917	0.999999979788073	NS	0.679102095758874	1	NS	-0.478915112738362	1	NS	-0.188753802447289	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0166031	MtrunA17Chr1g0166031			medtr.A17.gnm5.MtrunA17Chr1	+	15470045	15473806	1.27810988660049	0.407264145938149	NS	1.06721192098005	0.747570376023095	NS	1.03698129268897	0.999999979788073	NS	1.33714437431144	0.294379746892833	NS	0.320236181720974	1	NS	0.357516170317069	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0166041	MtrunA17Chr1g0166041			medtr.A17.gnm5.MtrunA17Chr1	+	15477069	15478781	-0.142054048076709	1	NS	-0.334266727506986	1	NS	-0.336732943354329	0.999999979788073	NS	0.0704978245022969	1	NS	-0.317515307838066	1	NS	-0.483791208429587	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0166051	MtrunA17Chr1g0166051			medtr.A17.gnm5.MtrunA17Chr1	-	15478364	15480436	0.0937907788933821	1	NS	0.208371961696666	1	NS	0.363496992504201	0.999999979788073	NS	0.27305612488845	1	NS	-0.48665852736872	1	NS	-0.154194780839594	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0166061	MtrunA17Chr1g0166061			medtr.A17.gnm5.MtrunA17Chr1	+	15481028	15486040	-0.663993013565455	1	NS	-0.840151489180564	1	NS	-0.879183641365103	0.999999979788073	NS	-0.488999334487919	1	NS	-0.0650600845687929	1	NS	-0.84401262254525	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0166071	MtrunA17Chr1g0166071			medtr.A17.gnm5.MtrunA17Chr1	+	15491922	15495741	-0.256998854923167	1	NS	0.00790379819967665	1	NS	-0.423048171020075	0.999999979788073	NS	-0.677993037125689	1	NS	-0.317699769462466	1	NS	-0.401035128347788	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0166101	MtrunA17Chr1g0166101			medtr.A17.gnm5.MtrunA17Chr1	-	15531311	15533332	0.475289855192464	1	NS	0.146848047783678	1	NS	-0.0368132285824831	0.999999979788073	NS	0.195147622298005	1	NS	-0.728863830012149	1	NS	-1.56981440216598	0.0640482738968432	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0166111	MtrunA17Chr1g0166111			medtr.A17.gnm5.MtrunA17Chr1	+	15549149	15551171	0.0466282891695615	1	NS	0.181933290426416	1	NS	0.0573308794986772	0.999999979788073	NS	0.408657127827693	1	NS	-0.196155961334821	1	NS	-0.174442764034874	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0166191	MtrunA17Chr1g0166191			medtr.A17.gnm5.MtrunA17Chr1	+	15595869	15599704	-0.0333483750210593	1	NS	0.0807053986249912	1	NS	-0.697197580152642	0.999999979788073	NS	-1.32016854618171	0.183436195601509	NS	1.53245792357453	0.0388094767088645	UP	1.95244071628203	0.000443622262363985	UP
medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0166201	MtrunA17Chr1g0166201			medtr.A17.gnm5.MtrunA17Chr1	-	15609769	15615851	0.125824270529185	1	NS	0.217992826911114	1	NS	-0.0456199971640822	0.999999979788073	NS	0.012142981824933	1	NS	-0.188003170972946	1	NS	-0.432312667660676	1	NS
